Project Name,Package Name,Type Name,Method Name,Code Smell
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,checkAndGetIntRect,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,needRoom,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,expandPointTypes,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,expandPointTypes,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,expandCoords,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,expandCoords,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,moveTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,moveTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,moveToRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,moveToRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,lineTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,lineToRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,quadToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveTo,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToRel,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmooth,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,curveToSmoothRel,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,ovalQuadrantTo,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendOvalQuadrant,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendOvalQuadrant,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendOvalQuadrant,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendOvalQuadrant,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendOvalQuadrant,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Long Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcTo,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,arcToRel,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,pointCrossings,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,pointCrossings,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,pointCrossings,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,rectCrossings,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,rectCrossings,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,rectCrossings,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,rectCrossings,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,rectCrossings,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,append,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,transform,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,nextIsNumber,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,getFloat,Empty catch clause
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,toNextNonWsp,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,toNextNonWsp,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,toNumberEnd,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,toNumberEnd,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendSVGPath,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendSVGPath,Long Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,appendSVGPath,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,equals,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,equals,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,contains,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,intersects,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Path2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,TxIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,TxIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,nextIsNumber,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,getFloat,Empty catch clause
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,toNextNonWsp,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,toNextNonWsp,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,toNumberEnd,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,SVGParser,toNumberEnd,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,RoundRectIterator,next,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,RoundRectIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,RoundRectIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,RoundRectIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,RoundRectIterator,currentSegment,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,print,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,findCrossings,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,covers,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,record,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,record,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Crossings,record,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,EvenOdd,covers,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,EvenOdd,record,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,EvenOdd,record,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,EvenOdd,record,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Vec2f,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Vec2f,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Vec2f,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Point2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,intersects,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Ellipse2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,Matrix3f,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,toString,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,setRow,Missing default
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,getRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,getRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,getRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,getRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Matrix3f,getRow,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,Arc2D,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArc,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getStartPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getStartPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getStartPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getStartPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getEndPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getEndPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getEndPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getEndPoint,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArc,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByCenter,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByCenter,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByCenter,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setArcByTangent,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,setAngles,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,getBounds,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,normalizeDegrees,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,containsAngle,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,containsAngle,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,intersects,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,contains,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Arc2D,equals,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,relativeCCW,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,linesIntersect,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,linesIntersect,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,ptSegDistSq,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,ptSegDist,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,ptLineDistSq,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,ptLineDist,Long Parameter List
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,Line2D,hashCode,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,approximate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,elevate,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,compare,Complex Method
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,getApproxError,Long Statement
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Complex Conditional
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
Plants-Vs-Zombies,com.sun.javafx.geom,CubicApproximator,ProcessMonotonicCubic,Magic Number
