Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Plants-Vs-Zombies,javafx.beans.value,ObservableListValue,0,0,0,0,10,0,0,2,-1.0,6,0
Plants-Vs-Zombies,javafx.beans.value,WritableListValue,0,0,0,0,10,0,0,2,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.value,ObservableFloatValue,0,0,1,0,13,1,0,2,-1.0,2,0
Plants-Vs-Zombies,javafx.beans.value,WritableFloatValue,0,0,3,0,23,3,0,2,-1.0,3,0
Plants-Vs-Zombies,javafx.beans.value,WeakChangeListener,1,0,3,3,38,5,0,1,0.0,20,2
Plants-Vs-Zombies,javafx.beans.value,WritableSetValue,0,0,0,0,10,0,0,2,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.value,ObservableIntegerValue,0,0,1,0,13,1,0,2,-1.0,5,0
Plants-Vs-Zombies,javafx.beans.binding,NumberBinding,0,0,0,0,8,0,4,1,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.binding,DoubleExpression,0,0,38,35,163,40,1,2,-1.0,2,6
Plants-Vs-Zombies,javafx.beans.binding,IntegerExpression,0,0,34,31,151,36,1,2,-1.0,2,5
Plants-Vs-Zombies,javafx.beans.binding,ObjectExpression,0,0,15,14,116,16,1,0,-1.0,0,4
Plants-Vs-Zombies,javafx.beans.binding,When,31,0,66,38,629,102,0,0,0.0,2,16
Plants-Vs-Zombies,javafx.beans.binding,WhenListener,4,0,2,1,29,6,0,0,0.0,0,4
Plants-Vs-Zombies,javafx.beans.binding,NumberConditionBuilder,1,0,6,5,53,7,0,0,0.0,0,6
Plants-Vs-Zombies,javafx.beans.binding,BooleanCondition,5,0,7,2,76,12,0,2,0.0,0,5
Plants-Vs-Zombies,javafx.beans.binding,BooleanConditionBuilder,2,0,4,2,35,7,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.beans.binding,StringCondition,5,0,7,2,76,12,0,2,0.0,0,5
Plants-Vs-Zombies,javafx.beans.binding,StringConditionBuilder,2,0,4,2,32,6,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.beans.binding,ObjectCondition,5,0,7,2,76,12,0,2,0.0,0,5
Plants-Vs-Zombies,javafx.beans.binding,ObjectConditionBuilder,2,0,4,2,35,7,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.beans.binding,FloatBinding,4,0,15,11,105,22,0,3,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,StringExpression,0,0,26,26,208,27,1,0,-1.0,0,4
Plants-Vs-Zombies,javafx.beans.binding,SetExpression,2,0,36,35,184,38,1,0,0.6111111111111112,0,7
Plants-Vs-Zombies,javafx.beans.binding,EmptyObservableSet,1,0,9,9,28,9,0,0,1.0,0,2
Plants-Vs-Zombies,javafx.beans.binding,MapBinding,7,0,29,22,182,44,0,1,0.41379310344827586,0,11
Plants-Vs-Zombies,javafx.beans.binding,SizeProperty,0,0,4,3,14,4,0,0,-1.0,3,0
Plants-Vs-Zombies,javafx.beans.binding,EmptyProperty,0,0,4,3,14,4,0,0,-1.0,3,0
Plants-Vs-Zombies,javafx.beans.binding,BooleanBinding,4,0,15,11,105,22,3,1,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,SetBinding,7,0,29,22,181,44,0,1,0.41379310344827586,0,11
Plants-Vs-Zombies,javafx.beans.binding,SizeProperty,0,0,4,3,14,4,0,0,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.binding,EmptyProperty,0,0,4,3,14,4,0,0,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.binding,NumberExpressionBase,0,0,45,45,163,47,4,1,-1.0,1,8
Plants-Vs-Zombies,javafx.beans.binding,LongBinding,4,0,15,11,106,22,0,3,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,ListExpression,1,0,45,44,248,49,1,0,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,ListBinding,7,0,29,22,181,44,0,1,0.41379310344827586,0,11
Plants-Vs-Zombies,javafx.beans.binding,SizeProperty,0,0,4,3,14,4,0,0,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.binding,EmptyProperty,0,0,4,3,14,4,0,0,-1.0,0,0
Plants-Vs-Zombies,javafx.beans.binding,IntegerBinding,4,0,15,11,106,22,0,3,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,BooleanExpression,0,0,19,16,137,21,1,0,-1.0,1,6
Plants-Vs-Zombies,javafx.beans.binding,LongExpression,0,0,34,31,151,36,1,2,-1.0,2,5
Plants-Vs-Zombies,javafx.beans.binding,FloatExpression,0,0,34,31,151,36,1,2,-1.0,2,5
Plants-Vs-Zombies,javafx.beans.binding,ObjectBinding,4,0,15,11,106,22,1,1,0.3333333333333333,2,6
Plants-Vs-Zombies,javafx.beans.binding,Binding,0,0,4,0,26,4,7,0,-1.0,5,0
Plants-Vs-Zombies,javafx.beans.binding,MapExpression,1,0,33,32,189,36,1,0,0.6060606060606061,0,8
Plants-Vs-Zombies,javafx.beans.binding,EmptyObservableMap,0,0,5,5,13,5,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.beans.binding,NumberExpression,0,0,60,0,387,60,2,0,-1.0,0,1
Plants-Vs-Zombies,javafx.beans.binding,Bindings,8,0,612,475,5070,769,0,0,0.5849673202614379,30,32
Plants-Vs-Zombies,javafx.beans.binding,BooleanAndBinding,3,0,4,3,22,4,0,2,0.0,2,2
Plants-Vs-Zombies,javafx.beans.binding,ShortCircuitAndInvalidator,1,0,2,1,18,4,0,0,0.0,0,2
Plants-Vs-Zombies,javafx.beans.binding,BooleanOrBinding,3,0,4,3,22,4,0,2,0.0,2,2
Plants-Vs-Zombies,javafx.beans.binding,ShortCircuitOrInvalidator,1,0,2,1,18,4,0,0,0.0,0,2
Plants-Vs-Zombies,javafx.beans.binding,DoubleBinding,4,0,15,11,106,22,0,3,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.beans.binding,StringBinding,4,0,15,11,105,22,1,1,0.3333333333333333,0,6
Plants-Vs-Zombies,javafx.collections,WeakSetChangeListener,1,0,3,3,39,5,0,1,0.0,0,2
Plants-Vs-Zombies,javafx.collections,FXCollections,51,0,362,335,1927,428,0,0,0.23756906077348067,109,16
Plants-Vs-Zombies,javafx.collections,EmptyObservableList,1,0,30,30,96,32,0,1,0.9333333333333333,0,2
Plants-Vs-Zombies,javafx.collections,SingletonObservableList,1,0,15,15,50,17,0,1,0.8666666666666667,0,2
Plants-Vs-Zombies,javafx.collections,UnmodifiableObservableListImpl,2,0,9,9,36,9,0,2,0.7777777777777778,0,2
Plants-Vs-Zombies,javafx.collections,SynchronizedList,2,0,28,26,138,28,1,0,0.0,0,0
Plants-Vs-Zombies,javafx.collections,SynchronizedObservableList,3,0,11,10,64,11,0,1,0.0,0,4
Plants-Vs-Zombies,javafx.collections,CheckedObservableList,5,0,46,44,200,48,0,2,0.0,0,2
Plants-Vs-Zombies,javafx.collections,EmptyObservableSet,0,0,15,15,45,16,0,1,-1.0,0,2
Plants-Vs-Zombies,javafx.collections,UnmodifiableObservableSet,4,0,19,17,74,20,0,1,0.3684210526315789,0,4
Plants-Vs-Zombies,javafx.collections,SynchronizedSet,2,0,17,15,88,18,1,0,0.0,0,0
Plants-Vs-Zombies,javafx.collections,SynchronizedObservableSet,3,0,5,4,34,5,0,1,0.0,0,4
Plants-Vs-Zombies,javafx.collections,CheckedObservableSet,4,0,25,22,103,27,0,1,0.16,0,4
Plants-Vs-Zombies,javafx.collections,EmptyObservableMap,0,0,15,15,42,15,0,1,-1.0,0,3
Plants-Vs-Zombies,javafx.collections,CheckedObservableMap,10,0,51,43,233,71,0,1,0.1568627450980392,0,6
Plants-Vs-Zombies,javafx.collections,CheckedEntrySet,4,0,30,25,139,45,0,0,0.16666666666666666,0,2
Plants-Vs-Zombies,javafx.collections,CheckedEntry,2,0,8,6,35,11,0,0,0.0,3,1
Plants-Vs-Zombies,javafx.collections,SynchronizedMap,5,0,15,14,87,19,1,0,0.0,0,1
Plants-Vs-Zombies,javafx.collections,SynchronizedCollection,2,0,15,13,74,15,0,0,0.13333333333333333,0,0
Plants-Vs-Zombies,javafx.collections,SynchronizedObservableMap,3,0,5,4,34,5,0,1,0.0,0,4
Plants-Vs-Zombies,javafx.collections,ObservableArray,0,0,7,7,45,7,3,0,-1.0,1,1
Plants-Vs-Zombies,javafx.collections,WeakListChangeListener,1,0,3,3,39,5,0,1,0.0,35,2
Plants-Vs-Zombies,javafx.collections,SetChangeListener,1,0,7,6,54,7,1,0,-1.0,24,2
Plants-Vs-Zombies,javafx.collections,Change,1,0,6,6,42,6,2,0,0.8333333333333334,56,1
Plants-Vs-Zombies,javafx.collections,ArrayChangeListener,0,0,1,1,14,1,0,0,-1.0,6,0
Plants-Vs-Zombies,javafx.collections,ObservableMap,0,0,2,2,20,2,3,0,-1.0,35,1
Plants-Vs-Zombies,javafx.collections,ListChangeListener,1,0,18,17,147,19,1,0,-1.0,102,2
Plants-Vs-Zombies,javafx.collections,Change,1,0,17,16,133,18,0,0,0.9411764705882353,0,1
Plants-Vs-Zombies,javafx.collections,ObservableSet,0,0,2,2,19,2,4,0,-1.0,23,1
Plants-Vs-Zombies,javafx.collections,MapChangeListener,1,0,8,7,61,8,1,0,-1.0,28,2
Plants-Vs-Zombies,javafx.collections,Change,1,0,7,7,48,7,0,0,0.8571428571428571,0,1
Plants-Vs-Zombies,javafx.collections,ListChangeBuilder,15,0,41,25,600,136,0,0,0.04878048780487805,2,6
Plants-Vs-Zombies,javafx.collections,SubChange,5,0,1,1,13,1,0,0,0.0,2,0
Plants-Vs-Zombies,javafx.collections,SingleChange,2,0,10,8,56,14,0,1,0.0,0,3
Plants-Vs-Zombies,javafx.collections,IterableChange,2,0,10,7,65,16,0,1,0.0,0,2
Plants-Vs-Zombies,javafx.collections,ObservableIntegerArray,0,0,16,16,119,16,0,1,-1.0,6,1
Plants-Vs-Zombies,javafx.collections,ObservableFloatArray,0,0,16,16,119,16,0,1,-1.0,6,1
Plants-Vs-Zombies,javafx.collections,ObservableListBase,2,0,22,11,132,22,3,1,0.4090909090909091,4,4
Plants-Vs-Zombies,javafx.collections,WeakMapChangeListener,1,0,3,3,40,5,0,1,0.0,1,2
Plants-Vs-Zombies,javafx.collections,ObservableArrayBase,1,0,6,5,36,6,0,1,0.3333333333333333,0,3
Plants-Vs-Zombies,javafx.collections,ObservableList,0,0,12,12,102,20,6,0,-1.0,178,1
Plants-Vs-Zombies,javafx.collections,ModifiableObservableListBase,1,0,44,40,255,46,0,2,0.3181818181818182,0,0
Plants-Vs-Zombies,javafx.collections,SubObservableList,1,0,27,27,118,27,0,0,0.0,0,0
Plants-Vs-Zombies,javafx.collections.transformation,FilteredList,5,0,22,11,245,53,0,1,0.18181818181818182,0,4
Plants-Vs-Zombies,javafx.collections.transformation,SortedList,10,0,28,14,311,64,0,1,0.14285714285714285,1,5
Plants-Vs-Zombies,javafx.collections.transformation,Element,2,0,1,1,8,1,0,0,0.0,2,0
Plants-Vs-Zombies,javafx.collections.transformation,ElementComparator,1,0,2,2,9,2,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.collections.transformation,TransformationList,2,0,8,5,102,15,2,0,0.375,1,4
Plants-Vs-Zombies,javafx.event,EventDispatcher,0,0,1,0,13,1,0,0,-1.0,14,2
Plants-Vs-Zombies,javafx.event,WeakEventHandler,1,0,4,3,35,5,0,1,0.0,12,1
Plants-Vs-Zombies,javafx.event,EventHandler,0,0,1,0,12,1,1,0,-1.0,100,0
Plants-Vs-Zombies,javafx.event,Event,6,2,10,9,117,12,1,0,0.2,86,4
Plants-Vs-Zombies,javafx.event,EventDispatchChain,0,0,3,0,24,3,0,0,-1.0,18,2
Plants-Vs-Zombies,javafx.event,EventType,5,1,13,8,141,27,0,0,0.0,80,1
Plants-Vs-Zombies,javafx.event,EventTypeSerialization,1,0,3,1,31,8,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.event,EventTarget,0,0,1,0,12,1,0,0,-1.0,33,1
Plants-Vs-Zombies,javafx.event,ActionEvent,3,2,4,4,36,4,0,1,0.75,22,3
Plants-Vs-Zombies,com.sun.javafx,FXPermissions,8,8,1,0,15,1,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx,UnmodifiableArrayList,2,0,3,3,23,3,0,0,0.0,0,0
Plants-Vs-Zombies,com.sun.javafx,PlatformUtil,16,0,19,15,209,31,0,0,0.8421052631578947,37,0
Plants-Vs-Zombies,com.sun.javafx.property.adapter,Disposer,3,0,3,3,47,5,0,0,0.6666666666666666,15,1
Plants-Vs-Zombies,com.sun.javafx.property.adapter,JavaBeanQuickAccessor,0,0,2,1,7,2,0,0,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.property.adapter,ReadOnlyJavaBeanPropertyBuilderHelper,8,0,7,7,77,18,0,0,0.0,7,2
Plants-Vs-Zombies,com.sun.javafx.property.adapter,PropertyDescriptor,12,0,7,7,130,15,0,1,0.2857142857142857,15,4
Plants-Vs-Zombies,com.sun.javafx.property.adapter,Listener,1,0,3,3,34,7,0,1,0.6666666666666666,0,3
Plants-Vs-Zombies,com.sun.javafx.property.adapter,JavaBeanPropertyBuilderHelper,11,0,9,9,103,24,0,0,0.0,7,3
Plants-Vs-Zombies,com.sun.javafx.property.adapter,ReadOnlyPropertyDescriptor,16,0,12,11,138,19,1,0,0.16666666666666666,18,4
Plants-Vs-Zombies,com.sun.javafx.property.adapter,ReadOnlyListener,2,0,5,4,29,8,1,0,0.0,2,1
Plants-Vs-Zombies,com.sun.javafx.property,MethodHelper,2,0,2,1,33,6,0,0,1.0,18,3
Plants-Vs-Zombies,com.sun.javafx.property,JavaBeanAccessHelper,2,0,3,1,37,6,0,0,0.6666666666666666,3,1
Plants-Vs-Zombies,com.sun.javafx.property,PropertyReference,7,0,14,13,220,33,0,0,0.0,5,3
Plants-Vs-Zombies,com.sun.javafx.reflect,ConstructorUtil,0,0,3,2,12,3,0,0,-1.0,4,1
Plants-Vs-Zombies,com.sun.javafx.reflect,Trampoline,0,0,2,0,18,3,0,0,-1.0,1,1
Plants-Vs-Zombies,com.sun.javafx.reflect,MethodUtil,6,0,19,7,227,50,0,0,0.42105263157894735,10,3
Plants-Vs-Zombies,com.sun.javafx.reflect,Signature,3,0,3,2,34,8,0,0,0.0,2,1
Plants-Vs-Zombies,com.sun.javafx.reflect,FieldUtil,0,0,2,1,8,2,0,0,-1.0,1,1
Plants-Vs-Zombies,com.sun.javafx.reflect,ReflectUtil,1,1,7,4,77,18,0,0,0.42857142857142855,19,1
Plants-Vs-Zombies,com.sun.javafx.runtime,VersionInfo,8,0,7,7,106,10,0,0,0.7142857142857143,2,1
Plants-Vs-Zombies,com.sun.javafx.binding,DoubleConstant,1,0,12,11,38,12,0,0,0.4166666666666667,3,2
Plants-Vs-Zombies,com.sun.javafx.binding,ExpressionHelper,10,0,31,5,284,68,3,1,0.06451612903225806,47,4
Plants-Vs-Zombies,com.sun.javafx.binding,SingleInvalidation,1,0,6,0,27,6,0,2,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,SingleChange,2,0,6,0,34,7,0,2,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,Generic,6,0,8,0,179,39,0,2,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,SelectBinding,19,0,52,31,388,82,0,0,0.07692307692307693,0,11
Plants-Vs-Zombies,com.sun.javafx.binding,AsObject,1,0,6,4,31,7,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsBoolean,2,0,6,4,38,8,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsDouble,2,0,6,4,38,8,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsFloat,2,0,6,4,38,8,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsInteger,2,0,6,4,38,8,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsLong,2,0,6,4,38,8,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,AsString,2,0,6,4,32,7,0,0,0.0,0,3
Plants-Vs-Zombies,com.sun.javafx.binding,SelectBindingHelper,6,0,9,3,128,27,0,0,0.0,9,11
Plants-Vs-Zombies,com.sun.javafx.binding,ContentBinding,3,0,20,19,190,45,0,0,0.2,2,4
Plants-Vs-Zombies,com.sun.javafx.binding,ListContentBinding,1,0,5,5,50,13,0,0,0.0,4,1
Plants-Vs-Zombies,com.sun.javafx.binding,SetContentBinding,1,0,5,5,42,10,0,0,0.0,4,1
Plants-Vs-Zombies,com.sun.javafx.binding,MapContentBinding,1,0,5,5,42,11,0,0,0.0,4,1
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalBinding,36,0,66,29,732,122,9,0,0.07575757575757576,7,4
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalBooleanBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalDoubleBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalFloatBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalIntegerBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalLongBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,TypedGenericBidirectionalBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,TypedNumberBidirectionalBinding,4,0,4,1,70,10,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,UntypedGenericBidirectionalBinding,2,0,4,2,18,4,0,1,0.5,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,StringConversionBidirectionalBinding,3,0,6,2,62,11,2,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.binding,StringFormatBidirectionalBinding,1,0,3,1,13,3,0,2,0.0,0,0
Plants-Vs-Zombies,com.sun.javafx.binding,StringConverterBidirectionalBinding,1,0,3,1,13,3,0,2,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,BindingHelperObserver,1,0,3,3,21,5,0,0,0.0,10,2
Plants-Vs-Zombies,com.sun.javafx.binding,ListExpressionHelper,14,0,59,8,462,121,4,1,0.06779661016949153,4,8
Plants-Vs-Zombies,com.sun.javafx.binding,SingleInvalidation,1,0,9,0,31,9,0,2,0.0,0,5
Plants-Vs-Zombies,com.sun.javafx.binding,SingleChange,2,0,9,0,37,10,0,2,0.0,0,6
Plants-Vs-Zombies,com.sun.javafx.binding,SingleListChange,2,0,9,0,40,10,0,2,0.0,0,7
Plants-Vs-Zombies,com.sun.javafx.binding,Generic,8,0,15,0,290,67,0,2,0.0,0,7
Plants-Vs-Zombies,com.sun.javafx.binding,FloatConstant,1,0,12,11,38,12,0,0,0.4166666666666667,3,2
Plants-Vs-Zombies,com.sun.javafx.binding,StringFormatter,0,0,19,12,135,34,0,0,-1.0,9,4
Plants-Vs-Zombies,com.sun.javafx.binding,MapExpressionHelper,19,0,70,19,601,156,4,1,0.08571428571428572,4,7
Plants-Vs-Zombies,com.sun.javafx.binding,SingleInvalidation,1,0,9,0,31,9,0,2,0.0,0,4
Plants-Vs-Zombies,com.sun.javafx.binding,SingleChange,2,0,9,0,37,10,0,2,0.0,0,5
Plants-Vs-Zombies,com.sun.javafx.binding,SingleMapChange,2,0,9,0,68,19,0,2,0.0,0,6
Plants-Vs-Zombies,com.sun.javafx.binding,Generic,8,0,15,0,329,80,0,2,0.0,0,6
Plants-Vs-Zombies,com.sun.javafx.binding,SimpleChange,5,0,11,11,73,13,0,0,0.18181818181818182,6,2
Plants-Vs-Zombies,com.sun.javafx.binding,StringConstant,1,0,8,7,23,8,0,0,0.625,2,2
Plants-Vs-Zombies,com.sun.javafx.binding,ExpressionHelperBase,0,0,1,0,24,7,4,0,-1.0,0,0
Plants-Vs-Zombies,com.sun.javafx.binding,IntegerConstant,1,0,12,11,38,12,0,0,0.4166666666666667,3,2
Plants-Vs-Zombies,com.sun.javafx.binding,ObjectConstant,1,0,8,7,23,8,0,0,0.625,1,2
Plants-Vs-Zombies,com.sun.javafx.binding,LongConstant,1,0,12,11,38,12,0,0,0.4166666666666667,3,2
Plants-Vs-Zombies,com.sun.javafx.binding,BidirectionalContentBinding,9,0,20,19,289,62,0,0,0.1,2,4
Plants-Vs-Zombies,com.sun.javafx.binding,ListContentBinding,3,0,5,5,81,19,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,SetContentBinding,3,0,5,5,73,16,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,MapContentBinding,3,0,5,5,73,17,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.binding,SetExpressionHelper,17,0,68,17,548,149,4,1,0.08823529411764706,4,7
Plants-Vs-Zombies,com.sun.javafx.binding,SingleInvalidation,1,0,9,0,31,9,0,2,0.0,0,4
Plants-Vs-Zombies,com.sun.javafx.binding,SingleChange,2,0,9,0,37,10,0,2,0.0,0,5
Plants-Vs-Zombies,com.sun.javafx.binding,SingleSetChange,2,0,9,0,59,18,0,2,0.0,0,6
Plants-Vs-Zombies,com.sun.javafx.binding,Generic,8,0,15,0,317,78,0,2,0.0,0,6
Plants-Vs-Zombies,com.sun.javafx.binding,SimpleChange,3,0,9,9,41,9,0,0,0.2222222222222222,0,2
Plants-Vs-Zombies,com.sun.javafx.binding,Logging,4,0,9,8,43,9,0,0,0.4444444444444444,21,2
Plants-Vs-Zombies,com.sun.javafx.binding,ErrorLogger,4,0,8,7,38,8,0,0,0.375,2,2
Plants-Vs-Zombies,com.sun.javafx.binding,ErrorLogRecord,2,0,3,3,14,3,0,0,0.0,2,0
Plants-Vs-Zombies,com.sun.javafx.collections,FloatArraySyncer,0,0,1,0,11,1,0,0,-1.0,1,0
Plants-Vs-Zombies,com.sun.javafx.collections,VetoableListDecorator,14,0,93,85,585,112,0,0,0.11827956989247312,0,5
Plants-Vs-Zombies,com.sun.javafx.collections,ModCountAccessor,0,0,3,3,5,3,2,0,-1.0,4,0
Plants-Vs-Zombies,com.sun.javafx.collections,VetoableSubListDecorator,4,0,33,30,218,39,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,ModCountAccessorImplSub,0,0,3,3,11,3,0,1,-1.0,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,VetoableIteratorDecorator,6,0,7,4,52,9,1,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,VetoableListIteratorDecorator,1,0,7,7,46,8,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,ModCountAccessorImpl,0,0,4,4,13,4,0,1,-1.0,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,UnmodifiableObservableMap,6,0,14,13,67,17,0,0,0.0,0,5
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableIntegerArrayImpl,4,0,34,25,216,57,0,0,0.23529411764705882,1,2
Plants-Vs-Zombies,com.sun.javafx.collections,TrackableObservableList,0,0,3,2,15,3,0,2,-1.0,1,2
Plants-Vs-Zombies,com.sun.javafx.collections,MappingChange,4,1,15,13,93,23,0,0,0.0,4,4
Plants-Vs-Zombies,com.sun.javafx.collections,Map,0,0,1,0,3,1,0,0,-1.0,18,0
Plants-Vs-Zombies,com.sun.javafx.collections,SetAdapterChange,1,0,6,6,22,6,0,0,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,SourceAdapterChange,2,0,9,8,46,12,0,0,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableMapWrapper,20,0,95,91,457,119,0,0,0.2,0,7
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleChange,5,0,7,7,47,9,0,0,0.0,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableKeySet,3,0,20,19,82,22,0,0,0.75,1,0
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableValues,3,0,20,19,88,24,0,0,0.7,1,0
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableEntry,1,0,7,7,39,10,0,0,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableEntrySet,3,0,20,19,95,25,0,0,0.75,1,0
Plants-Vs-Zombies,com.sun.javafx.collections,ChangeHelper,0,0,3,3,27,5,0,0,-1.0,5,0
Plants-Vs-Zombies,com.sun.javafx.collections,MapListenerHelper,7,0,31,6,256,64,3,0,0.12903225806451613,6,3
Plants-Vs-Zombies,com.sun.javafx.collections,SingleInvalidation,1,0,6,0,26,6,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,SingleChange,1,0,6,0,26,6,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,Generic,5,0,8,0,163,36,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,ImmutableObservableList,1,0,13,13,41,14,0,0,0.5384615384615384,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,ElementObserver,6,0,7,3,53,13,0,0,0.2857142857142857,4,5
Plants-Vs-Zombies,com.sun.javafx.collections,ElementsMapElement,2,0,4,3,17,4,0,0,0.0,1,1
Plants-Vs-Zombies,com.sun.javafx.collections,SortableList,0,0,2,2,19,2,2,0,-1.0,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableSequentialListWrapper,5,0,28,24,173,39,0,1,0.0,0,5
Plants-Vs-Zombies,com.sun.javafx.collections,UnmodifiableListSet,1,0,6,6,31,7,0,0,0.6666666666666666,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,NonIterableChange,7,0,23,20,122,27,5,0,0.17391304347826086,1,2
Plants-Vs-Zombies,com.sun.javafx.collections,GenericAddRemoveChange,1,0,2,2,11,2,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleRemovedChange,1,0,3,3,15,3,0,1,0.6666666666666666,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleAddChange,0,0,3,3,13,3,0,1,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,SimplePermutationChange,1,0,3,2,15,3,0,1,0.6666666666666666,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleUpdateChange,0,0,4,4,14,4,0,1,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.collections,ListListenerHelper,7,0,31,6,258,64,3,0,0.12903225806451613,8,3
Plants-Vs-Zombies,com.sun.javafx.collections,SingleInvalidation,1,0,6,0,26,6,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,SingleChange,1,0,6,0,26,6,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,Generic,5,0,8,0,164,36,0,1,0.0,0,2
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableSetWrapper,6,0,38,36,264,44,0,0,0.2631578947368421,0,3
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleAddChange,1,0,6,6,22,6,0,0,0.6666666666666666,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,SimpleRemoveChange,1,0,6,6,22,6,0,0,0.6666666666666666,0,0
Plants-Vs-Zombies,com.sun.javafx.collections,ObservableListWrapper,3,0,20,16,151,46,1,1,0.0,0,4
Plants-Vs-Zombies,com.sun.javafx.collections,ArrayListenerHelper,8,0,32,7,265,65,3,0,0.09375,2,3
Plants-Vs-Zombies,com.sun.javafx.collections,SingleInvalidation,1,0,6,0,27,6,0,1,0.0,0,2
